Month,Group,Reason,State,Count,record_type
2019-08-01,Other,Transition from other care arrangements,Vic,295.0,individual_reason
2019-08-01,Other,Discrimination including racial discrimination,Vic,165.0,individual_reason
2019-08-01,Other,Itinerant,Vic,1022.0,individual_reason
2019-08-01,Other,Unable to return home due to environmental reasons,Vic,453.0,individual_reason
2019-08-01,Other,Disengagement with school or other education and training,Vic,560.0,individual_reason
2019-08-01,Other,Lack of family and/or community support,Vic,5327.0,individual_reason
2019-08-01,Other,Other (not elsewhere classified),Vic,2095.0,individual_reason
2019-07-01,Accommodation,Housing crisis (e.g. eviction),Vic,10146.0,individual_reason
2019-07-01,Accommodation,Inadequate or inappropriate dwelling conditions,Vic,8209.0,individual_reason
2019-07-01,Accommodation,Previous accommodation ended,Vic,4594.0,individual_reason
2019-07-01,Financial,Financial difficulties,Vic,12125.0,individual_reason
2019-07-01,Financial,Housing affordability stress,Vic,9342.0,individual_reason
2019-07-01,Financial,Employment difficulties,Vic,1593.0,individual_reason
2019-07-01,Financial,Unemployment,Vic,3207.0,individual_reason
2019-07-01,Financial,Problematic gambling,Vic,56.0,individual_reason
2019-07-01,Interpersonal,Time out from family/other situation,Vic,2194.0,individual_reason
2019-07-01,Interpersonal,Relationship/family breakdown,Vic,5798.0,individual_reason
2019-07-01,Interpersonal,Sexual abuse,Vic,540.0,individual_reason
2019-07-01,Interpersonal,Family and domestic violence,Vic,14052.0,individual_reason
2019-07-01,Interpersonal,Non-family violence,Vic,735.0,individual_reason
2019-07-01,Health,Mental health issues,Vic,5682.0,individual_reason
2019-07-01,Health,Medical issues,Vic,2764.0,individual_reason
2019-07-01,Health,Problematic drug or substance use,Vic,1994.0,individual_reason
2019-07-01,Health,Problematic alcohol use,Vic,627.0,individual_reason
2019-07-01,Other,Transition from custodial arrangements,Vic,1255.0,individual_reason
2019-07-01,Other,Transition from foster care and child safety residential placements,Vic,176.0,individual_reason
2019-07-01,Other,Transition from other care arrangements,Vic,298.0,individual_reason
2019-07-01,Other,Discrimination including racial discrimination,Vic,180.0,individual_reason
2019-07-01,Other,Itinerant,Vic,1087.0,individual_reason
2019-07-01,Other,Unable to return home due to environmental reasons,Vic,428.0,individual_reason
2019-07-01,Other,Disengagement with school or other education and training,Vic,547.0,individual_reason
2019-07-01,Other,Lack of family and/or community support,Vic,5405.0,individual_reason
2019-07-01,Other,Other (not elsewhere classified),Vic,2144.0,individual_reason
2019-06-01,Accommodation,Housing crisis (e.g. eviction),Vic,10082.0,individual_reason
2019-06-01,Accommodation,Inadequate or inappropriate dwelling conditions,Vic,8044.0,individual_reason
2019-06-01,Accommodation,Previous accommodation ended,Vic,4291.0,individual_reason
2019-06-01,Financial,Financial difficulties,Vic,12239.0,individual_reason
2019-06-01,Financial,Housing affordability stress,Vic,9205.0,individual_reason
2019-06-01,Financial,Employment difficulties,Vic,1518.0,individual_reason
2019-06-01,Financial,Unemployment,Vic,3136.0,individual_reason
2019-06-01,Financial,Problematic gambling,Vic,55.0,individual_reason
2019-06-01,Interpersonal,Time out from family/other situation,Vic,2159.0,individual_reason
2019-06-01,Interpersonal,Relationship/family breakdown,Vic,5627.0,individual_reason
2019-06-01,Interpersonal,Sexual abuse,Vic,528.0,individual_reason
2019-06-01,Interpersonal,Family and domestic violence,Vic,13486.0,individual_reason
2019-06-01,Interpersonal,Non-family violence,Vic,730.0,individual_reason
2019-06-01,Health,Mental health issues,Vic,5461.0,individual_reason
2019-06-01,Health,Medical issues,Vic,2555.0,individual_reason
2019-06-01,Health,Problematic drug or substance use,Vic,1866.0,individual_reason
2019-06-01,Health,Problematic alcohol use,Vic,617.0,individual_reason
2019-06-01,Other,Transition from custodial arrangements,Vic,1173.0,individual_reason
2019-06-01,Other,Transition from foster care and child safety residential placements,Vic,164.0,individual_reason
2019-06-01,Other,Transition from other care arrangements,Vic,286.0,individual_reason
2019-06-01,Other,Discrimination including racial discrimination,Vic,165.0,individual_reason
2019-06-01,Other,Itinerant,Vic,1015.0,individual_reason
2019-06-01,Other,Unable to return home due to environmental reasons,Vic,451.0,individual_reason
2019-06-01,Other,Disengagement with school or other education and training,Vic,495.0,individual_reason
2019-06-01,Other,Lack of family and/or community support,Vic,5229.0,individual_reason
2019-06-01,Other,Other (not elsewhere classified),Vic,1985.0,individual_reason
2019-05-01,Accommodation,Housing crisis (e.g. eviction),Vic,10703.0,individual_reason
2019-05-01,Accommodation,Inadequate or inappropriate dwelling conditions,Vic,8371.0,individual_reason
2019-05-01,Accommodation,Previous accommodation ended,Vic,4517.0,individual_reason
2019-05-01,Financial,Financial difficulties,Vic,12696.0,individual_reason
2019-05-01,Financial,Housing affordability stress,Vic,9787.0,individual_reason
2019-05-01,Financial,Employment difficulties,Vic,1560.0,individual_reason
2019-05-01,Financial,Unemployment,Vic,3188.0,individual_reason
2019-05-01,Financial,Problematic gambling,Vic,65.0,individual_reason
2019-05-01,Interpersonal,Time out from family/other situation,Vic,2251.0,individual_reason
2019-05-01,Interpersonal,Relationship/family breakdown,Vic,5915.0,individual_reason
2019-05-01,Interpersonal,Sexual abuse,Vic,578.0,individual_reason
2019-05-01,Interpersonal,Family and domestic violence,Vic,14057.0,individual_reason
2019-05-01,Interpersonal,Non-family violence,Vic,782.0,individual_reason
2019-05-01,Health,Mental health issues,Vic,5597.0,individual_reason
2019-05-01,Health,Medical issues,Vic,2734.0,individual_reason
2019-05-01,Health,Problematic drug or substance use,Vic,1988.0,individual_reason
2019-05-01,Health,Problematic alcohol use,Vic,652.0,individual_reason
2019-05-01,Other,Transition from custodial arrangements,Vic,1271.0,individual_reason
2019-05-01,Other,Transition from foster care and child safety residential placements,Vic,181.0,individual_reason
2019-05-01,Other,Transition from other care arrangements,Vic,305.0,individual_reason
2019-05-01,Other,Discrimination including racial discrimination,Vic,165.0,individual_reason
2019-05-01,Other,Itinerant,Vic,1084.0,individual_reason
2019-05-01,Other,Unable to return home due to environmental reasons,Vic,482.0,individual_reason
2019-05-01,Other,Disengagement with school or other education and training,Vic,491.0,individual_reason
2019-05-01,Other,Lack of family and/or community support,Vic,5458.0,individual_reason
2019-05-01,Other,Other (not elsewhere classified),Vic,2085.0,individual_reason
2019-04-01,Accommodation,Housing crisis (e.g. eviction),Vic,10435.0,individual_reason
2019-04-01,Accommodation,Inadequate or inappropriate dwelling conditions,Vic,7843.0,individual_reason
2019-04-01,Accommodation,Previous accommodation ended,Vic,4266.0,individual_reason
2019-04-01,Financial,Financial difficulties,Vic,11686.0,individual_reason
2019-04-01,Financial,Housing affordability stress,Vic,9007.0,individual_reason
2019-04-01,Financial,Employment difficulties,Vic,1378.0,individual_reason
2019-04-01,Financial,Unemployment,Vic,2867.0,individual_reason
2019-04-01,Financial,Problematic gambling,Vic,63.0,individual_reason
2019-04-01,Interpersonal,Time out from family/other situation,Vic,2225.0,individual_reason
2019-04-01,Interpersonal,Relationship/family breakdown,Vic,5611.0,individual_reason
2019-04-01,Interpersonal,Sexual abuse,Vic,546.0,individual_reason
2019-04-01,Interpersonal,Family and domestic violence,Vic,13588.0,individual_reason
2019-04-01,Interpersonal,Non-family violence,Vic,730.0,individual_reason
2019-04-01,Health,Mental health issues,Vic,5177.0,individual_reason
2019-04-01,Health,Medical issues,Vic,2497.0,individual_reason
2019-04-01,Health,Problematic drug or substance use,Vic,1837.0,individual_reason
2019-04-01,Health,Problematic alcohol use,Vic,625.0,individual_reason
2019-04-01,Other,Transition from custodial arrangements,Vic,1127.0,individual_reason
2019-04-01,Other,Transition from foster care and child safety residential placements,Vic,169.0,individual_reason
2019-04-01,Other,Transition from other care arrangements,Vic,272.0,individual_reason
2019-04-01,Other,Discrimination including racial discrimination,Vic,169.0,individual_reason
2019-04-01,Other,Itinerant,Vic,920.0,individual_reason
2019-04-01,Other,Unable to return home due to environmental reasons,Vic,480.0,individual_reason
2019-04-01,Other,Disengagement with school or other education and training,Vic,486.0,individual_reason
2019-04-01,Other,Lack of family and/or community support,Vic,5153.0,individual_reason
2019-04-01,Other,Other (not elsewhere classified),Vic,2041.0,individual_reason
2019-03-01,Accommodation,Housing crisis (e.g. eviction),Vic,10971.0,individual_reason
2019-03-01,Accommodation,Inadequate or inappropriate dwelling conditions,Vic,8023.0,individual_reason
2019-03-01,Accommodation,Previous accommodation ended,Vic,4397.0,individual_reason
2019-03-01,Financial,Financial difficulties,Vic,12273.0,individual_reason
2019-03-01,Financial,Housing affordability stress,Vic,9094.0,individual_reason
2019-03-01,Financial,Employment difficulties,Vic,1417.0,individual_reason
2019-03-01,Financial,Unemployment,Vic,2915.0,individual_reason
2019-03-01,Financial,Problematic gambling,Vic,68.0,individual_reason
2019-03-01,Interpersonal,Time out from family/other situation,Vic,2262.0,individual_reason
2019-03-01,Interpersonal,Relationship/family breakdown,Vic,5713.0,individual_reason
2019-03-01,Interpersonal,Sexual abuse,Vic,513.0,individual_reason
2019-03-01,Interpersonal,Family and domestic violence,Vic,13812.0,individual_reason
2019-03-01,Interpersonal,Non-family violence,Vic,738.0,individual_reason
2019-03-01,Health,Mental health issues,Vic,5429.0,individual_reason
2019-03-01,Health,Medical issues,Vic,2564.0,individual_reason
2019-03-01,Health,Problematic drug or substance use,Vic,1911.0,individual_reason
2019-03-01,Health,Problematic alcohol use,Vic,644.0,individual_reason
2019-03-01,Other,Transition from custodial arrangements,Vic,1203.0,individual_reason
2019-03-01,Other,Transition from foster care and child safety residential placements,Vic,202.0,individual_reason
2019-03-01,Other,Transition from other care arrangements,Vic,283.0,individual_reason
2019-03-01,Other,Discrimination including racial discrimination,Vic,171.0,individual_reason
2019-03-01,Other,Itinerant,Vic,948.0,individual_reason
2019-03-01,Other,Unable to return home due to environmental reasons,Vic,484.0,individual_reason
2019-03-01,Other,Disengagement with school or other education and training,Vic,539.0,individual_reason
2019-03-01,Other,Lack of family and/or community support,Vic,5158.0,individual_reason
2019-03-01,Other,Other (not elsewhere classified),Vic,2118.0,individual_reason
2019-02-01,Accommodation,Housing crisis (e.g. eviction),Vic,10895.0,individual_reason
2019-02-01,Accommodation,Inadequate or inappropriate dwelling conditions,Vic,7798.0,individual_reason
2019-02-01,Accommodation,Previous accommodation ended,Vic,4303.0,individual_reason
2019-02-01,Financial,Financial difficulties,Vic,11868.0,individual_reason
2019-02-01,Financial,Housing affordability stress,Vic,8654.0,individual_reason
2019-02-01,Financial,Employment difficulties,Vic,1371.0,individual_reason
2019-02-01,Financial,Unemployment,Vic,2761.0,individual_reason
2019-02-01,Financial,Problematic gambling,Vic,64.0,individual_reason
2019-02-01,Interpersonal,Time out from family/other situation,Vic,2163.0,individual_reason
2019-02-01,Interpersonal,Relationship/family breakdown,Vic,5655.0,individual_reason
2019-02-01,Interpersonal,Sexual abuse,Vic,509.0,individual_reason
2019-02-01,Interpersonal,Family and domestic violence,Vic,13737.0,individual_reason
2019-02-01,Interpersonal,Non-family violence,Vic,724.0,individual_reason
2019-02-01,Health,Mental health issues,Vic,5221.0,individual_reason
2019-02-01,Health,Medical issues,Vic,2473.0,individual_reason
2019-02-01,Health,Problematic drug or substance use,Vic,1845.0,individual_reason
2019-02-01,Health,Problematic alcohol use,Vic,628.0,individual_reason
2019-02-01,Other,Transition from custodial arrangements,Vic,1208.0,individual_reason
2019-02-01,Other,Transition from foster care and child safety residential placements,Vic,198.0,individual_reason
2019-02-01,Other,Transition from other care arrangements,Vic,284.0,individual_reason
2019-02-01,Other,Discrimination including racial discrimination,Vic,162.0,individual_reason
2019-02-01,Other,Itinerant,Vic,930.0,individual_reason
2019-02-01,Other,Unable to return home due to environmental reasons,Vic,490.0,individual_reason
2019-02-01,Other,Disengagement with school or other education and training,Vic,517.0,individual_reason
2019-02-01,Other,Lack of family and/or community support,Vic,4978.0,individual_reason
2019-02-01,Other,Other (not elsewhere classified),Vic,2089.0,individual_reason
2019-01-01,Accommodation,Housing crisis (e.g. eviction),Vic,10870.0,individual_reason
2019-01-01,Accommodation,Inadequate or inappropriate dwelling conditions,Vic,7593.0,individual_reason
2019-01-01,Accommodation,Previous accommodation ended,Vic,4303.0,individual_reason
2019-01-01,Financial,Financial difficulties,Vic,11796.0,individual_reason
